video_id, true_label, 0=Angry, 1=Disgust, 2=Fear, 3=Happy, 4=Sad, 5=Surprise, 6=Neutral 
002023857,1,0.0203487,0.00865827,0.28668,0.115065,0.397482,0.0237402,0.148026
012948087,2,0.283492,0.0616844,0.0965966,0.00917907,0.370367,0.0100737,0.168607
000746480,4,0.144569,0.0239277,0.183245,0.0446431,0.375514,0.0124348,0.215666
005927974,1,0.217979,0.00853772,0.15726,0.178104,0.245911,0.0637387,0.128468
001819890,6,0.605421,0.080676,0.101907,0.0458771,0.096951,0.00852443,0.0606434
010806840,0,0.440342,0.0279196,0.193973,0.0910521,0.192192,0.0118843,0.0426369
013437680,5,0.380435,0.0284379,0.171417,0.173319,0.0763763,0.148305,0.021709
000410614,4,0.12615,0.012119,0.195475,0.207557,0.287819,0.0590081,0.111871
001648934,6,0.0220195,0.00516265,0.0696696,0.645666,0.162891,0.0103533,0.0842384
004828414,1,0.115069,0.0519637,0.304076,0.101991,0.24803,0.0185974,0.160272
000331374,2,0.302104,0.00422915,0.0811424,0.0869101,0.114676,0.0430125,0.367926
003722087,3,0.0447534,0.00595927,0.0389481,0.553977,0.0206155,0.296818,0.0389284
012917728,0,0.335172,0.0224326,0.16551,0.196909,0.221073,0.0293891,0.0295148
011018537,5,0.113424,0.00864405,0.130203,0.338221,0.137719,0.0539443,0.217845
000633160,1,0.123583,0.0563904,0.256686,0.0715152,0.457055,0.00849344,0.0262762
010244174,0,0.249601,0.0303835,0.197574,0.266759,0.134593,0.0458975,0.0751912
003839880,2,0.0806588,0.0111163,0.400038,0.037935,0.229132,0.177965,0.0631551
010128697,3,0.0379439,0.0066819,0.0702858,0.725305,0.104036,0.00626377,0.0494835
002852720,6,0.267187,0.037022,0.139628,0.159736,0.2002,0.0331237,0.163103
004954200,4,0.100281,0.0266489,0.266903,0.109956,0.199195,0.203859,0.0931562
010942127,1,0.219768,0.0216309,0.106579,0.164725,0.230559,0.0168495,0.239889
001255040,3,0.0274799,0.00810153,0.24329,0.349101,0.336857,0.00833148,0.0268393
013908880,4,0.0826956,0.0136519,0.217925,0.440648,0.0344015,0.156134,0.0545441
012404727,4,0.0350939,0.020813,0.152006,0.16436,0.46365,0.0392777,0.124799
011532650,4,0.0804071,0.00916138,0.225002,0.0763263,0.530519,0.0219695,0.0566152
003423394,6,0.336252,0.0136922,0.231554,0.00225287,0.331056,0.00543429,0.0797592
001941000,3,0.230448,0.0213617,0.145287,0.080025,0.111398,0.00593205,0.405548
004910007,3,0.144098,0.0181932,0.188372,0.176304,0.312151,0.0217863,0.139095
003142087,3,0.0221983,0.00819247,0.0588718,0.726039,0.116757,0.0348155,0.033126
012135680,6,0.128677,0.00740475,0.152133,0.182991,0.285212,0.0173835,0.226198
000645280,6,0.0517293,0.00575974,0.132571,0.121887,0.0757827,0.0253266,0.586944
010450167,3,0.0988533,0.0214623,0.202614,0.230068,0.303179,0.0881283,0.0556949
012830960,4,0.342955,0.0497606,0.188194,0.200019,0.0883691,0.0301898,0.100512
013836768,0,0.28824,0.0142099,0.193465,0.097108,0.245537,0.0526639,0.108777
011435400,4,0.132086,0.0283831,0.294518,0.00727884,0.362655,0.0423272,0.132751
015256413,2,0.206379,0.00717886,0.0847827,0.339086,0.230491,0.0251769,0.106905
012325488,4,0.0685872,0.0118051,0.214872,0.196038,0.172361,0.0615773,0.27476
000404334,2,0.144411,0.0198884,0.200207,0.0930317,0.426061,0.0206289,0.0957711
004438447,6,0.153929,0.0969823,0.288283,0.0264776,0.143164,0.0195185,0.271646
000427934,6,0.30098,0.00724283,0.0769945,0.028947,0.326447,0.0125206,0.246869
011756043,1,0.193693,0.00996181,0.198912,0.0261379,0.519514,0.00671442,0.0450667
002614174,6,0.263617,0.0078287,0.116006,0.131743,0.269809,0.0169372,0.194059
010553167,4,0.0648356,0.00734872,0.393551,0.0320636,0.413769,0.0503943,0.0380379
010114657,6,0.0489615,0.00452956,0.184525,0.0595804,0.544965,0.00704898,0.15039
012726680,5,0.177048,0.0151476,0.262332,0.0960623,0.133329,0.138223,0.177858
002409374,0,0.698703,0.0115981,0.0924886,0.0367616,0.105318,0.012243,0.0428872
004607000,6,0.129667,0.0154021,0.213532,0.0186374,0.44598,0.00994183,0.16684
004355094,3,0.119599,0.00873929,0.150278,0.285289,0.267147,0.0828512,0.0860968
005910254,0,0.0620487,0.0114238,0.0811092,0.47486,0.173095,0.0558984,0.141565
000102534,5,0.0292824,0.0128867,0.131679,0.237176,0.479482,0.0835543,0.0259402
010932520,2,0.040684,0.0105333,0.349563,0.0592501,0.210898,0.180501,0.14857
012949160,4,0.137256,0.046314,0.570728,0.0011394,0.23514,0.00161297,0.00781039
014103760,6,0.166688,0.0129832,0.151527,0.0739448,0.310935,0.0511303,0.232792
003440294,5,0.0343115,0.00686331,0.36419,0.203396,0.0605383,0.239464,0.0912374
000340094,2,0.0983656,0.0469888,0.404967,0.182806,0.186219,0.0482037,0.0324498
